Plate #,Row,Column,Record no.,ORF,Gene
11,I,21,5403,YNR028W,CPR8
11,I,22,2932,YNL144C,YNL144C
11,I,23,5404,YNR029C,YNR029C
11,I,24,2933,YNL143C,YNL143C
11,J,1,2341,YIR005W,IST3
11,J,2,7019,YJL191W,RPS14b
11,J,3,2343,YIR007W,YIR007W
11,J,4,7021,YJL196C,ELO1
11,J,5,2345,YIR009W,MSL1
11,J,6,7022,YJL200C,ACO2
11,J,7,2349,YIR013C,GAT4
11,J,8,7024,YJL206C,YJL206C
11,J,9,2350,YIR014W,YIR014W
11,J,10,7025,YJL213W,YJL213W
11,J,11,2352,YIR016W,YIR016W
11,J,12,7026,YKL096W-A,CWP2
11,J,13,7201,YDL194W,SNF3
11,J,14,7027,YKL115C,YKL115C
11,J,15,7202,YDR007W,TRP1
11,J,16,7028,YKL139W,CTK1
11,J,17,7204,YDR048C,YDR048C
11,J,18,7032,YKL194C,MST1
11,J,19,7206,YFR011C,AIM13
11,J,20,7034,YKL201C,MNN4
11,J,21,7207,YFR013W,IOC3
11,J,22,7035,YKL202W,YKL202W
11,J,23,7209,YNL051W,COG5
11,J,24,7036,YKL204W,EAP1
11,K,1,5405,YNR030W,ALG12
11,K,2,2935,YNL141W,AAH1
11,K,3,5406,YNR031C,SSK2
11,K,4,2937,YNL139C,THO2
11,K,5,5407,YNR032W,PPG1
11,K,6,2940,YNL136W,EAF7
11,K,7,5409,YNR034W,SOL1
11,K,8,2941,YNL135C,FPR1
11,K,9,5411,YNR036C,MRPS12
11,K,10,2942,YNL134C,YNL134C
11,K,11,5412,YNR037C,RSM19
11,K,12,2943,YNL133C,FYV6
11,K,13,5414,YNR039C,ZRG17
11,K,14,2947,YNL129W,NRK1
11,K,15,5415,YNR040W,YNR040W
11,K,16,2948,YNL128W,TEP1
11,K,17,5416,YNR041C,COQ2
11,K,18,2949,YNL127W,FAR11
11,K,19,5417,YNR042W,YNR042W
11,K,20,2953,YNL123W,NMA111
11,K,21,5420,YNR045W,PET494
11,K,22,2954,YNL122C,YNL122C
11,K,23,5422,YNR047W,FPK1
11,K,24,2959,YNL117W,MLS1
11,L,1,7210,YNL052W,COX5a
11,L,2,7038,YKL215C,OXP1
11,L,3,7211,YNL056W,OCA2
11,L,4,7039,YKL220C,FRE2
11,L,5,7213,YNL065W,AQR1
11,L,6,7041,YKR010C,TOF2
11,L,7,7214,YNL066W,SUN4
11,L,8,7042,YKR019C,IRS4
11,L,9,7215,YNL067W,RPL9b
11,L,10,7043,YKR023W,YKR023W
11,L,11,7216,YNL068C,FKH2
11,L,12,7044,YKR027W,BCH2
11,L,13,7217,YNL070W,TOM7
11,L,14,7045,YKR028W,SAP190
11,L,15,7218,YNL071W,LAT1
11,L,16,7046,YKR029C,SET3
11,L,17,7219,YNL072W,RNH201
11,L,18,7047,YKR034W,DAL80
11,L,19,7220,YNL073W,MSK1
11,L,20,7048,YKR036C,CAF4
11,L,21,7221,YNL074C,MLF3
11,L,22,7050,YKR039W,GAP1
11,L,23,7222,YNL076W,MKS1
11,L,24,7051,YKR040C,YKR040C
11,M,1,5423,YNR048W,YNR048W
11,M,2,2960,YNL116W,DMA2
11,M,3,5424,YNR049C,MSO1
11,M,4,2968,YNL108C,YNL108C
11,M,5,3121,YBL095W,YBL095W
11,M,6,2975,YNL101W,AVT4
11,M,7,3122,YBL096C,YBL096C
11,M,8,2978,YNL098C,RAS2
11,M,9,3124,YBL098W,BNA4
11,M,10,2982,YNL094W,APP1
11,M,11,3125,YBL099W,ATP1
11,M,12,2984,YNL092W,YNL092W
11,M,13,3126,YBL100C,YBL100C
11,M,14,2987,YNL089C,YNL089C
11,M,15,3127,YBL101C,ECM21
11,M,16,2995,YNL081C,SWS2
11,M,17,3130,YBL102W,SFT2
11,M,18,2999,YNL077W,APJ1
11,M,19,3131,YBL103C,RTG3
11,M,20,3007,YNL069C,RPL16b
11,M,21,3132,YBL104C,SEA4
11,M,22,3012,YNL064C,YDJ1
11,M,23,3134,YBL106C,SRO77
11,M,24,3013,YNL063W,MTQ1
11,N,1,7223,YNL078W,NIS1
11,N,2,7052,YKR041W,YKR041W
11,N,3,7224,YNL079C,TPM1
11,N,4,7053,YKR046C,PET10
11,N,5,7225,YNL080C,EOS1
11,N,6,7054,YKR053C,YSR3
11,N,7,7226,YNL082W,PMS1
11,N,8,7055,YML035C,AMD1
11,N,9,7227,YNL083W,SAL1
11,N,10,7153,YAR002C-A,ERP1
11,N,11,7228,YNL085W,MKT1
11,N,12,7155,YBR083W,TEC1
11,N,13,7229,YNL087W,TCB2
11,N,14,7156,YBR084C-A,RPL19a
11,N,15,7230,YNL090W,RHO2
11,N,16,7159,YBR090C,YBR090C
11,N,17,7231,YNL091W,NST1
11,N,18,7160,YBR100W,YBR100W
11,N,19,7232,YNL093W,YPT53
11,N,20,7122,YMR119W,ASI1
11,N,21,7233,YNL095C,YNL095C
11,N,22,7163,YBR125C,PTC4
11,N,23,7234,YNL097C,PHO23
11,N,24,7164,YBR131W,CCZ1
11,O,1,3135,YBL107C,MIC23
11,O,2,3017,YNL057W,YNL057W
11,O,3,-,,
11,O,4,-,,
11,O,5,3136,YBR001C,NTH2
11,O,6,3018,YNL058C,YNL058C
11,O,7,3138,YBR003W,COQ1
11,O,8,3021,YNL054W,VAC7
11,O,9,3140,YBR005W,RCR1
11,O,10,2258,YIL099W,SGA1
11,O,11,3141,YBR006W,UGA2
11,O,12,2259,YIL100W,YIL100W
11,O,13,3142,YBR007C,DSF2
11,O,14,2260,YIL101C,XBP1
11,O,15,3143,YBR008C,FLR1
11,O,16,2262,YIL103W,DPH1
11,O,17,3144,YBR009C,HHF1
11,O,18,2264,YIL105C,SLM1
11,O,19,3145,YBR010W,HHT1
11,O,20,2266,YIL107C,PFK26
11,O,21,3147,YBR012C,YBR012C
11,O,22,2267,YIL108W,YIL108W
11,O,23,3150,YBR013C,YBR013C
11,O,24,2269,YIL110W,HPM1
11,P,1,7235,YNL099C,OCA1
11,P,2,7165,YBR150C,TBS1
11,P,3,-,,
11,P,4,-,,
11,P,5,7236,YNL100W,AIM37
11,P,6,7166,YBR168W,PEX32
11,P,7,7237,YNL104C,LEU4
11,P,8,7167,YBR169C,SSE2
11,P,9,7238,YNL105W,YNL105W
11,P,10,7168,YBR270C,BIT2
11,P,11,7239,YNL106C,INP52
11,P,12,7169,YBR272C,HSM3
11,P,13,7240,YNL107W,YAF9
11,P,14,7170,YBR275C,RIF1
11,P,15,7241,YNL115C,YNL115C
11,P,16,7171,YBR276C,PPS1
11,P,17,7242,YNL119W,NCS2
11,P,18,7172,YBR280C,SAF1
11,P,19,7243,YNL120C,YNL120C
11,P,20,7173,YBR287W,ZSP1
11,P,21,7244,YNL121C,TOM70
11,P,22,7174,YBR288C,APM3
11,P,23,7245,YNL125C,ESBP6
11,P,24,7175,YBR289W,SNF5
12,A,1,7176,YBR294W,SUL1
12,A,2,7332,YOR274W,MOD5
12,A,3,7177,YBR301W,PAU24
12,A,4,7333,YOR275C,RIM20
12,A,5,7178,YCL026C-A,FRM2
12,A,6,7334,YOR276W,CAF20
12,A,7,7179,YCR028C-A,RIM1
12,A,8,7335,YOR298C-A,MBF1
12,A,9,7180,YCR030C,SYP1
12,A,10,7336,YOR302W,YOR302W
12,A,11,7181,YCR032W,BPH1
12,A,12,7337,YOR303W,CPA1
12,A,13,7182,YCR033W,SNT1
12,A,14,7338,YPL004C,LSP1
12,A,15,7183,YCR046C,IMG1
12,A,16,7339,YPL017C,IRC15
12,A,17,7184,YCR047C,BUD23
12,A,18,7340,YPL027W,SMA1
12,A,19,7185,YCR048W,ARE1
12,A,20,7341,YPL034W,YPL034W
12,A,21,7186,YCR053W,THR4
12,A,22,7342,YPL036W,PMA2
12,A,23,7189,YCR060W,TAH1
12,A,24,7343,YPL078C,ATP4
12,B,1,3265,YBR126C,TPS1
12,B,2,3785,YDL088C,ASM4
12,B,3,3266,YBR127C,VMA2
12,B,4,3786,YDL089W,NUR1
12,B,5,3267,YBR128C,ATG14
12,B,6,3787,YDL090C,RAM1
12,B,7,3268,YBR129C,OPY1
12,B,8,3788,YDL091C,UBX3
12,B,9,3269,YBR130C,SHE3
12,B,10,3790,YDL093W,PMT5
12,B,11,3271,YBR132C,AGP2
12,B,12,3791,YDL094C,YDL094C
12,B,13,3272,YBR133C,HSL7
12,B,14,3792,YDL095W,PMT1
12,B,15,3273,YBR134W,YBR134W
12,B,16,4274,YDR438W,THI74
12,B,17,3276,YBR137W,YBR137W
12,B,18,4275,YDR439W,LRS4
12,B,19,3277,YBR138C,YBR138C
12,B,20,4276,YDR440W,DOT1
12,B,21,3278,YBR139W,YBR139W
12,B,22,4277,YDR441C,APT2
12,B,23,3280,YBR141C,BMT2
12,B,24,4278,YDR442W,YDR442W
12,C,1,7190,YCR062W,YCR062W
12,C,2,7344,YPL137C,GIP3
12,C,3,7192,YCR067C,SED4
12,C,4,6602,YHR005C,GPA1
12,C,5,7193,YCR069W,CPR4
12,C,6,7379,YNL096C,RPS7b
12,C,7,7195,YCR073C,SSK22
12,C,8,2435,YOR179C,SYC1
12,C,9,7196,YCR075C,ERS1
12,C,10,2436,YOR180C,DCI1
12,C,11,7197,YCR083W,TRX3
12,C,12,3812,YDL115C,IWR1
12,C,13,7198,YCR084C,TUP1
12,C,14,7069,YFL013W-A,YFL013W-A
12,C,15,7199,YCR088W,ABP1
12,C,16,7070,YFL014W,HSP12
12,C,17,7200,YCR089W,FIG2
12,C,18,7072,YFL019C,YFL019C
12,C,19,6679,YBR191W,RPL21a
12,C,20,7076,YFL042C,YFL042C
12,C,21,6681,YCL035C,GRX1
12,C,22,7080,YFR019W,FAB1
12,C,23,6691,YDR071C,PAA1
12,C,24,7081,YFR024C,YFR024C
12,D,1,3283,YBR144C,YBR144C
12,D,2,4279,YDR443C,SSN2
12,D,3,3284,YBR145W,ADH5
12,D,4,4280,YDR446W,ECM11
12,D,5,3285,YBR146W,MRPS9
12,D,6,4281,YDR447C,RPS17b
12,D,7,3286,YBR147W,RTC2
12,D,8,4282,YDR448W,ADA2
12,D,9,3287,YBR148W,YSW1
12,D,10,4284,YDR450W,RPS18a
12,D,11,3288,YBR149W,ARA1
12,D,12,4285,YDR451C,YHP1
12,D,13,3290,YBR151W,APD1
12,D,14,4286,YDR452W,PPN1
12,D,15,3295,YBR156C,SLI15
12,D,16,4287,YDR453C,TSA2
12,D,17,3296,YBR157C,ICS2
12,D,18,4289,YDR455C,YDR455C
12,D,19,3297,YBR158W,AMN1
12,D,20,4290,YDR456W,NHX1
12,D,21,3298,YBR159W,IFA38
12,D,22,4291,YDR457W,TOM1
12,D,23,3300,YBR161W,CSH1
12,D,24,4292,YDR458C,HEH2
12,E,1,6692,YDR074W,TPS2
12,E,2,7082,YFR025C,HIS2
12,E,3,6694,YER027C,GAL83
12,E,4,7085,YFR030W,MET10
12,E,5,6695,YER037W,PHM8
12,E,6,7089,YHR146W,CRP1
12,E,7,6696,YGR155W,CYS4
12,E,8,7090,YHR171W,ATG7
12,E,9,6704,YLR192C,HCR1
12,E,10,7092,YJL042W,MHP1
12,E,11,6706,YLR237W,THI7
12,E,12,7093,YJL070C,YJL070C
12,E,13,6707,YLR246W,ERF2
12,E,14,7094,YJL078C,PRY3
12,E,15,6709,YLR334C,YLR334C
12,E,16,7095,YJL094C,KHA1
12,E,17,6711,YLR346C,YLR346C
12,E,18,7097,YJL101C,GSH1
12,E,19,6712,YLR358C,YLR358C
12,E,20,7099,YJL105W,SET4
12,E,21,6713,YLR361C,DCR2
12,E,22,7101,YJL128C,PBS2
12,E,23,6714,YLR370C,ARC18
12,E,24,7111,YLR455W,YLR455W
12,F,1,3301,YBR162C,TOS1
12,F,2,4293,YDR459C,PFA5
12,F,3,3302,YBR162W-A,YSY6
12,F,4,4296,YDR462W,MRPL28
12,F,5,3303,YBR163W,EXO5
12,F,6,4297,YDR463W,STP1
12,F,7,3304,YBR164C,ARL1
12,F,8,4299,YDR465C,RMT2
12,F,9,3305,YBR165W,UBS1
12,F,10,4300,YDR466W,PKH3
12,F,11,3306,YBR166C,TYR1
12,F,12,4301,YDR467C,YDR467C
12,F,13,3310,YBR170C,NPL4
12,F,14,4303,YDR469W,SDC1
12,F,15,3311,YBR171W,SEC66
12,F,16,4304,YDR470C,UGO1
12,F,17,3312,YBR172C,SMY2
12,F,18,4305,YDR471W,RPL27b
12,F,19,3697,YDL001W,RMD1
12,F,20,4308,YDR474C,YDR474C
12,F,21,3698,YDL002C,NHP10
12,F,22,4309,YDR475C,JIP4
12,F,23,3702,YDL006W,PTC1
12,F,24,4310,YDR476C,YDR476C
12,G,1,6715,YLR382C,NAM2
12,G,2,7103,YKR094C,RPL40b
12,G,3,6716,YLR394W,CST9
12,G,4,7104,YKR095W,MLP1
12,G,5,6717,YLR406C,RPL31b
12,G,6,7105,YKR096W,ESL2
12,G,7,6719,YML022W,APT1
12,G,8,7106,YKR102W,FLO10
12,G,9,6721,YML027W,YOX1
12,G,10,7107,YLR110C,CCW12
12,G,11,6725,YML036W,CGI121
12,G,12,7108,YLR390W-A,CCW14
12,G,13,6726,YML038C,YMD8
12,G,14,7109,YLR439W,MRPL4
12,G,15,6727,YML041C,VPS71
12,G,16,7110,YLR442C,SIR3
12,G,17,-,,
12,G,18,7385,YNL268W,LYP1
12,G,19,6728,YML042W,CAT2
12,G,20,-,,
12,G,21,6729,YML047C,PRM6
12,G,22,7113,YML066C,SMA2
12,G,23,6733,YML075C,HMG1
12,G,24,7116,YML115C,VAN1
12,H,1,3705,YDL009C,YDL009C
12,H,2,4313,YDR479C,PEX29
12,H,3,3706,YDL010W,GRX6
12,H,4,4314,YDR480W,DIG2
12,H,5,3707,YDL011C,YDL011C
12,H,6,4315,YDR481C,PHO8
12,H,7,3708,YDL012C,YDL012C
12,H,8,4316,YDR482C,CWC21
12,H,9,3709,YDL013W,SLX5
12,H,10,4318,YDR484W,VPS52
12,H,11,3714,YDL018C,ERP3
12,H,12,4319,YDR485C,VPS72
12,H,13,3715,YDL019C,OSH2
12,H,14,4320,YDR486C,VPS60
12,H,15,3716,YDL020C,RPN4
12,H,16,4322,YDR488C,PAC11
12,H,17,3717,YDL021W,GPM2
12,H,18,4324,YDR490C,PKH1
12,H,19,3718,YDL022W,GPD1
12,H,20,4325,YDR491C,YDR491C
12,H,21,-,,
12,H,22,4326,YDR492W,IZH1
12,H,23,3719,YDL023C,YDL023C
12,H,24,-,,
12,I,1,6734,YML076C,WAR1
12,I,2,7117,YMR037C,MSN2
12,I,3,6736,YML086C,ALO1
12,I,4,7119,YMR104C,YPK2
12,I,5,6740,YMR048W,CSM3
12,I,6,7381,YNL109W,YNL109W
12,I,7,6741,YMR135W-A,YMR135W-A
12,I,8,7123,YNR052C,POP2
12,I,9,6743,YMR137C,PSO2
12,I,10,7124,YNR055C,HOL1
12,I,11,6744,YMR138W,CIN4
12,I,12,7125,YNR069C,BSC5
12,I,13,6745,YMR139W,RIM11
12,I,14,7382,YNL111C,CYB5
12,I,15,6746,YMR160W,YMR160W
12,I,16,7129,YOL147C,PEX11
12,I,17,6748,YMR173W,DDR48
12,I,18,7136,YPR007C,REC8
12,I,19,6751,YMR198W,CIK1
12,I,20,7137,YPR008W,HAA1
12,I,21,6753,YOR298C-A,MBF1
12,I,22,7140,YPR013C,CMR3
12,I,23,6757,YOR364W,YOR364W
12,I,24,7142,YPR022C,YPR022C
12,J,1,3720,YDL024C,DIA3
12,J,2,4328,YDR494W,RSM28
12,J,3,3721,YDL025C,RTK1
12,J,4,4329,YDR495C,VPS3
12,J,5,3722,YDL026W,YDL026W
12,J,6,4330,YDR496C,PUF6
12,J,7,3723,YDL027C,YDL027C
12,J,8,4331,YDR497C,ITR1
12,J,9,3728,YDL032W,YDL032W
12,J,10,4334,YDR500C,RPL37b
12,J,11,3729,YDL033C,SLM3
12,J,12,4335,YDR501W,PLM2
12,J,13,3730,YDL034W,YDL034W
12,J,14,4337,YDR503C,LPP1
12,J,15,3731,YDL035C,GPR1
12,J,16,4338,YDR504C,SPG3
12,J,17,3732,YDL036C,PUS9
12,J,18,4339,YDR505C,PSP1
12,J,19,3733,YDL037C,BSC1
12,J,20,4340,YDR506C,GMC1
12,J,21,3734,YDL038C,YDL038C
12,J,22,4341,YDR507C,GIN4
12,J,23,3735,YDL039C,PRM7
12,J,24,4342,YDR508C,GNP1
12,K,1,6762,YPL183C,RTT10
12,K,2,7143,YPR023C,EAF3
12,K,3,6763,YPL183W-A,RTC6
12,K,4,7144,YPR024W,YME1
12,K,5,6764,YPL189W,GUP2
12,K,6,7145,YPR026W,ATH1
12,K,7,6767,YPL224C,MMT2
12,K,8,7146,YPR031W,NTO1
12,K,9,7297,YGR295C,COS6
12,K,10,7147,YPR037C,ERV2
12,K,11,7298,YHR132W-A,IGO2
12,K,12,7148,YPR043W,RPL43a
12,K,13,7299,YIL030C,SSM4
12,K,14,7149,YPR050C,YPR050C
12,K,15,7301,YIL058W,YIL058W
12,K,16,7150,YPR064W,YPR064W
12,K,17,7302,YIL092W,YIL092W
12,K,18,7152,YPR078C,YPR078C
12,K,19,7303,YIR023W,DAL81
12,K,20,3218,YBR081C,SPT7
12,K,21,7304,YIR030C,DCG1
12,K,22,3219,YBR082C,UBC4
12,K,23,7305,YIR032C,DAL3
12,K,24,3222,YBR084W,MIS1
12,L,1,3737,YDL041W,YDL041W
12,L,2,4343,YDR509W,YDR509W
12,L,3,3738,YDL042C,SIR2
12,L,4,4345,YDR511W,ACN9
12,L,5,3740,YDL044C,MTF2
12,L,6,4346,YDR512C,EMI1
12,L,7,3742,YDL045W-A,MRP10
12,L,8,4347,YDR513W,GRX2
12,L,9,3743,YDL046W,NPC2
12,L,10,4348,YDR514C,YDR514C
12,L,11,3745,YDL048C,STP4
12,L,12,4350,YDR516C,EMI2
12,L,13,3746,YDL049C,KNH1
12,L,14,4351,YDR517W,GRH1
12,L,15,3747,YDL050C,YDL050C
12,L,16,4352,YDR518W,EUG1
12,L,17,3748,YDL051W,LHP1
12,L,18,4353,YDR519W,FPR2
12,L,19,3749,YDL052C,SLC1
12,L,20,4354,YDR520C,URC2
12,L,21,3750,YDL053C,PBP4
12,L,22,4356,YDR522C,SPS2
12,L,23,3751,YDL054C,MCH1
12,L,24,4358,YDR524C,AGE1
12,M,1,7306,YIR043C,YIR043C
12,M,2,3223,YBR085W,AAC3
12,M,3,7307,YIR044C,YIR044C
12,M,4,3229,YBR090C-A,YBR090C-A
12,M,5,7308,YJR003C,YJR003C
12,M,6,3231,YBR092C,PHO3
12,M,7,7310,YJR055W,HIT1
12,M,8,3232,YBR093C,PHO5
12,M,9,7311,YKL053C-A,MDM35
12,M,10,3233,YBR094W,PBY1
12,M,11,7312,YKR106W,GEX2
12,M,12,3234,YBR095C,RXT2
12,M,13,7314,YMR191W,SPG5
12,M,14,3237,YBR098W,MMS4
12,M,15,7315,YMR322C,SNO4
12,M,16,3238,YBR099C,YBR099C
12,M,17,7316,YNL138W,SRV2
12,M,18,3239,YBR100W,YBR100W
12,M,19,7317,YNL140C,YNL140C
12,M,20,3242,YBR103W,SIF2
12,M,21,7318,YNL142W,MEP2
12,M,22,3243,YBR104W,YMC2
12,M,23,7319,YNL315C,ATP11
12,M,24,3244,YBR105C,VID24
12,N,1,3753,YDL056W,MBP1
12,N,2,4359,YDR525W,API2
12,N,3,3754,YDL057W,YDL057W
12,N,4,4362,YDR528W,HLR1
12,N,5,3756,YDL059C,RAD59
12,N,6,4363,YDR529C,QCR7
12,N,7,3758,YDL061C,RPS29b
12,N,8,4364,YDR530C,APA2
12,N,9,3759,YDL062W,YDL062W
12,N,10,4366,YDR532C,KRE28
12,N,11,3760,YDL063C,SYO1
12,N,12,4367,YDR533C,HSP31
12,N,13,3762,YDL065C,PEX19
12,N,14,4368,YDR534C,FIT1
12,N,15,3763,YDL066W,IDP1
12,N,16,4468,YGL101W,YGL101W
12,N,17,3765,YDL068W,YDL068W
12,N,18,4471,YGL104C,VPS73
12,N,19,3766,YDL069C,CBS1
12,N,20,4472,YGL105W,ARC1
12,N,21,3767,YDL070W,BDF2
12,N,22,4474,YGL107C,RMD9
12,N,23,3768,YDL071C,YDL071C
12,N,24,4475,YGL108C,YGL108C
12,O,1,7320,YOL151W,GRE2
12,O,2,3245,YBR106W,PHO88
12,O,3,-,,
12,O,4,-,,
12,O,5,7321,YOL152W,FRE7
12,O,6,3246,YBR107C,IML3
12,O,7,7322,YOL155C,HPF1
12,O,8,3247,YBR108W,AIM3
12,O,9,7323,YOR265W,RBL2
12,O,10,3250,YBR111C,YSA1
12,O,11,7324,YOR266W,PNT1
12,O,12,3252,YBR113W,YBR113W
12,O,13,7325,YOR267C,HRK1
12,O,14,3253,YBR114W,RAD16
12,O,15,7326,YOR268C,YOR268C
12,O,16,3254,YBR115C,LYS2
12,O,17,7327,YOR269W,PAC1
12,O,18,3255,YBR116C,YBR116C
12,O,19,7328,YOR270C,VPH1
12,O,20,3258,YBR119W,MUD1
12,O,21,7329,YOR271C,FSF1
12,O,22,3259,YBR120C,CBP6
12,O,23,7331,YOR273C,TPO4
12,O,24,3260,YBR121C,GRS1
12,P,1,3770,YDL073W,YDL073W
12,P,2,4476,YGL109W,YGL109W
12,P,3,-,,
12,P,4,-,,
12,P,5,3773,YDL076C,RXT3
12,P,6,4477,YGL110C,CUE3
12,P,7,3774,YDL077C,VAM6
12,P,8,4481,YGL114W,YGL114W
12,P,9,3775,YDL078C,MDH3
12,P,10,4482,YGL115W,SNF4
12,P,11,3776,YDL079C,MRK1
12,P,12,4484,YGL117W,YGL117W
12,P,13,3777,YDL080C,THI3
12,P,14,4485,YGL118C,YGL118C
12,P,15,3778,YDL081C,RPP1a
12,P,16,4488,YGL121C,GPG1
12,P,17,3779,YDL082W,RPL13a
12,P,18,4491,YGL124C,MON1
12,P,19,3780,YDL083C,RPS16b
12,P,20,4492,YGL125W,MET13
12,P,21,3782,YDL085W,NDE2
12,P,22,4493,YGL126W,SCS3
12,P,23,3783,YDL086W,YDL086W
12,P,24,4494,YGL127C,SOH1
13,A,1,4496,YGL129C,RSM23
13,A,2,6171,YER175C,TMT1
13,A,3,4498,YGL131C,SNT2
13,A,4,6172,YER176W,ECM32
13,A,5,4499,YGL132W,YGL132W
13,A,6,6173,YER177W,BMH1
13,A,7,4500,YGL133W,ITC1
13,A,8,6174,YER178W,PDA1
13,A,9,4502,YGL135W,RPL1b
13,A,10,6175,YER179W,DMC1
13,A,11,4503,YGL136C,MRM2
13,A,12,6176,YER180C,ISC10
13,A,13,4505,YGL138C,YGL138C
13,A,14,6177,YER181C,YER181C
13,A,15,4506,YGL139W,FLC3
13,A,16,6178,YER182W,FMP10
13,A,17,4507,YGL140C,YGL140C
13,A,18,6179,YER183C,FAU1
13,A,19,4508,YGL141W,HUL5
13,A,20,6180,YER184C,YER184C
13,A,21,4510,YGL143C,MRF1
13,A,22,6181,YER185W,PUG1
13,A,23,4511,YGL144C,ROG1
13,A,24,6182,YER186C,YER186C
13,B,1,2406,YOR150W,MRPL23
13,B,2,2384,YOR128C,ADE2
13,B,3,2414,YOR158W,PET123
13,B,4,285,YEL044W,IES6
13,B,5,5246,YLR337C,VRP1
13,B,6,227,YER087W,AIM10
13,B,7,5247,YLR338W,YLR338W
13,B,8,270,YEL029C,BUD16
13,B,9,5278,YLR369W,SSQ1
13,B,10,973,YHR010W,RPL27a
13,B,11,5298,YLR389C,STE23
13,B,12,984,YHR021C,RPS27b
13,B,13,5300,YLR391W,YLR391W
13,B,14,1515,YLL027W,ISA1
13,B,15,5149,YLR240W,VPS34
13,B,16,4175,YLR226W,BUR2
13,B,17,5153,YLR244C,MAP1
13,B,18,1666,YOR369C,RPS12
13,B,19,4572,YGL206C,CHC1
13,B,20,7280,YFL016C,MDJ1
13,B,21,4589,YGL223C,COG1
13,B,22,7288,YGR257C,MTM1
13,B,23,5308,YLR399C,BDF1
13,B,24,7374,YNL055C,POR1
13,C,1,4513,YGL146C,RRT6
13,C,2,6183,YER187W,YER187W
13,C,3,4514,YGL147C,RPL9a
13,C,4,6185,YMR052C-A,YMR052C-A
13,C,5,4515,YGL148W,ARO2
13,C,6,6186,YMR052W,FAR3
13,C,7,4516,YGL149W,YGL149W
13,C,8,6187,YMR053C,STB2
13,C,9,4518,YGL151W,NUT1
13,C,10,6188,YMR054W,STV1
13,C,11,4519,YGL152C,YGL152C
13,C,12,6189,YMR055C,BUB2
13,C,13,4520,YGL153W,PEX14
13,C,14,6190,YMR056C,AAC1
13,C,15,4521,YGL154C,LYS5
13,C,16,6191,YMR057C,YMR057C
13,C,17,4523,YGL156W,AMS1
13,C,18,6192,YMR058W,FET3
13,C,19,4524,YGL157W,ARI1
13,C,20,6832,YJR034W,PET191
13,C,21,4525,YGL158W,RCK1
13,C,22,6837,YJR039W,YJR039W
13,C,23,4526,YGL159W,YGL159W
13,C,24,6842,YJR044C,VPS55
13,D,1,5312,YLR403W,SFP1
13,D,2,7347,YDR417C,YDR417C
13,D,3,5305,YLR396C,VPS33
13,D,4,4797,YGR167W,CLC1
13,D,5,4607,YGL240W,DOC1
13,D,6,3415,YCL007C,CWH36
13,D,7,2769,YPL059W,GRX5
13,D,8,4105,YLR148W,PEP3
13,D,9,2778,YPL050C,MNN9
13,D,10,5005,YKL155C,RSM22
13,D,11,2783,YPL045W,VPS16
13,D,12,145,YER014C-A,BUD25
13,D,13,2797,YPL031C,PHO85
13,D,14,210,YER070W,RNR1
13,D,15,2804,YPL024W,RMI1
13,D,16,277,YEL036C,ANP1
13,D,17,5872,YGR219W,YGR219W
13,D,18,1147,YNL296W,YNL296W
13,D,19,5875,YGR222W,PET54
13,D,20,4072,YDR138W,HPR1
13,D,21,5882,YGR229C,SMI1
13,D,22,7406,YPR133W-A,TOM5
13,D,23,3051,YBL025W,RRN10
13,D,24,4397,YGL029W,CGR1
13,E,1,4527,YGL160W,AIM14
13,E,2,6853,YJR055W,HIT1
13,E,3,4528,YGL161C,YIP5
13,E,4,6864,YJR066W,TOR1
13,E,5,4529,YGL162W,SUT1
13,E,6,2261,YIL102C,YIL102C
13,E,7,4530,YGL163C,RAD54
13,E,8,2270,YIL111W,COX5b
13,E,9,4531,YGL164C,YRB30
13,E,10,2281,YIL122W,POG1
13,E,11,4532,YGL165C,YGL165C
13,E,12,2290,YIL131C,FKH1
13,E,13,4533,YGL166W,CUP2
13,E,14,2295,YIL136W,OM45
13,E,15,4534,YGL167C,PMR1
13,E,16,2317,YIL158W,AIM20
13,E,17,4535,YGL168W,HUR1
13,E,18,2340,YIR004W,DJP1
13,E,19,4537,YGL170C,SPO74
13,E,20,1449,YIL056W,VHR1
13,E,21,4540,YGL173C,XRN1
13,E,22,1476,YIL085C,KTR7
13,E,23,4541,YGL174W,BUD13
13,E,24,1485,YIL094C,LYS12
13,F,1,3059,YBL033C,RIB1
13,F,2,3119,YBL093C,ROX3
13,F,3,4388,YGL020C,GET1
13,F,4,3026,YBL002W,HTB2
13,F,5,4406,YGL038C,OCH1
13,F,6,5546,YPR131C,NAT3
13,F,7,4437,YGL070C,RPB9
13,F,8,7005,YJL140W,RPB4
13,F,9,4462,YGL095C,VPS45
13,F,10,7161,YBR112C,CYC8
13,F,11,4455,YGL088W,YGL088W
13,F,12,7102,YKR085C,MRPL20
13,F,13,2059,YNL153C,GIM3
13,F,14,7284,YGR162W,TIF4631
13,F,15,1987,YNL225C,CNM67
13,F,16,7291,YGR272C,YGR272C
13,F,17,5077,YKR006C,MRPL13
13,F,18,7263,YDR500C,RPL37b
13,F,19,3604,YDR245W,MNN10
13,F,20,7266,YDR512C,EMI1
13,F,21,3627,YDR268W,MSW1
13,F,22,7285,YGR252W,GCN5
